video_id,sid_1,sid_2,sid_3,sid_4
3899,5,18,0,28
3900,31,22,14,12
3901,31,20,13,30
3902,29,4,9,24
3903,15,15,14,6
3904,18,6,10,26
3905,20,25,15,14
3906,7,6,11,2
3907,25,3,31,21
3908,5,3,27,31
3909,0,1,15,19
3910,3,0,8,25
3911,11,2,26,11
3912,1,26,12,12
3913,14,0,16,24
3914,21,0,21,23
3915,3,21,11,3
3916,1,13,0,1
3917,16,18,1,11
3918,16,26,16,0
3919,18,25,24,15
3920,9,25,18,28
3921,7,20,13,16
3922,21,4,0,1
3923,2,16,16,22
3924,14,5,1,24
3925,13,14,6,10
3926,13,1,13,18
3927,25,28,24,24
3928,26,25,17,15
3929,2,7,13,29
3930,25,18,15,21
3931,0,22,4,11
3932,1,7,12,24
3933,3,3,28,5
3934,24,2,13,2
3935,30,16,3,18
3936,14,0,4,4
3937,16,13,28,21
3938,5,28,27,26
3939,20,14,13,25
3940,25,15,5,26
3941,31,26,7,10
3942,18,9,8,22
3943,8,25,27,1
3944,27,1,27,14
3945,24,21,28,30
3946,14,31,2,24
3947,25,3,10,4
3948,0,1,10,16
3949,16,21,24,1
3950,25,6,18,31
3951,6,11,28,22
3952,26,18,2,15
3953,18,2,14,4
3954,15,11,16,5
3955,2,18,9,28
3956,25,6,13,18
3957,9,15,7,15
3958,9,22,15,10
3959,17,26,16,6
3960,15,3,4,19
3961,11,6,23,0
3962,18,30,28,28
3963,18,28,18,28
3964,11,24,29,5
3965,20,5,23,18
3966,14,6,21,1
3967,8,24,18,19
3968,20,13,11,6
3969,12,0,28,5
3970,14,30,4,2
3971,24,21,11,16
3972,16,18,12,31
3973,18,2,1,0
3974,24,9,5,0
3975,25,26,26,18
3976,24,20,29,26
3977,12,20,31,24
3978,28,9,6,25
3979,31,18,17,3
3980,20,6,10,11
3981,14,19,11,29
3982,12,26,28,8
3983,20,18,15,28
3984,13,26,16,12
3985,13,31,31,16
3986,8,0,12,14
3987,12,20,21,15
3988,0,20,4,1
3989,17,14,5,4
3990,15,25,12,21
3991,6,7,25,23
3992,31,8,6,28
3993,15,15,31,31
3994,24,1,31,4
3995,25,18,15,30
3996,8,10,18,22
3997,0,11,3,23
3998,22,16,17,25
3999,2,6,3,31
4000,15,9,12,30
4001,21,6,16,28
4002,11,25,16,0
4003,17,12,18,22
4004,14,0,17,6
4005,9,10,11,11
4006,17,3,23,3
4007,1,16,6,3
4008,16,25,6,1
4009,8,20,3,24
4010,5,18,3,5
4011,20,24,15,2
4012,5,28,5,1
4013,2,27,9,3
4014,31,6,0,14
4015,17,5,7,17
4016,31,20,15,18
4017,31,9,30,6
4018,9,3,30,17
4019,21,24,7,6
4020,12,14,3,8
4021,26,22,17,21
4022,3,22,31,25
4023,3,15,28,22
4024,11,9,5,19
4025,22,21,29,0
4026,11,28,26,12
4027,18,28,1,15
4028,25,30,17,6
4029,31,28,18,15
4030,18,0,28,30
4031,9,3,10,6
4032,22,9,4,16
4033,25,28,4,1
4034,13,24,30,6
4035,16,30,4,18
4036,14,15,6,14
4037,1,24,8,29
4038,20,26,27,19
4039,0,24,4,26
4040,26,2,15,9
4041,9,7,7,11
4042,9,24,2,18
4043,31,24,10,18
4044,23,0,14,28
4045,19,8,0,2
4046,26,22,3,22
4047,13,6,22,30
4048,25,1,15,26
4049,25,30,28,4
4050,4,20,3,25
4051,8,10,18,0
4052,9,25,7,21
4053,25,5,11,15
4054,0,7,15,3
4055,28,16,2,23
4056,3,9,2,29
4057,9,14,24,28
4058,12,12,18,22
4059,15,6,17,22
4060,18,7,29,2
4061,26,14,1,29
4062,3,15,11,21
4063,17,5,23,25
4064,19,4,17,9
4065,24,28,4,10
4066,1,3,1,1
4067,30,4,19,8
4068,24,24,28,11
4069,8,6,27,21
4070,20,25,14,28
4071,18,7,30,15
4072,12,27,20,1
4073,15,19,12,15
4074,27,6,10,2
4075,31,22,28,26
4076,24,22,4,0
4077,14,6,11,14
4078,4,16,4,4
4079,12,19,11,5
4080,0,19,28,16
4081,16,13,26,0
4082,3,2,13,14
4083,18,28,26,26
4084,14,15,17,14
4085,20,7,27,19
4086,22,15,18,26
4087,0,26,4,18
4088,9,10,11,3
4089,22,2,15,30
4090,17,9,4,29
4091,18,24,5,6
4092,25,22,10,4
4093,12,1,0,4
4094,19,6,26,10
4095,14,10,30,4
4096,11,14,10,12
4097,26,28,8,17
4098,9,6,5,11
4099,14,7,12,12
4100,24,31,15,1
4101,27,1,21,21
4102,1,10,21,10
4103,12,7,15,25
4104,20,20,14,25
4105,1,8,5,14
4106,1,5,11,11
4107,11,9,14,29
4108,2,13,0,14
4109,25,5,10,28
4110,20,15,12,15
4111,23,1,27,19
4112,1,22,28,31
4113,2,27,0,14
4114,26,7,17,15
4115,23,28,15,31
4116,15,8,8,30
4117,12,21,16,5
4118,3,1,21,2
4119,15,19,27,19
4120,25,6,6,10
4121,2,18,22,8
4122,31,6,30,10
4123,19,1,4,28
4124,19,4,4,17
4125,13,22,4,0
4126,16,31,18,30
4127,14,31,26,13
4128,31,6,10,11
4129,26,28,30,11
4130,14,13,23,8
4131,9,28,15,30
4132,3,31,5,5
4133,28,23,0,12
4134,3,8,17,23
4135,27,31,10,9
4136,27,13,4,12
4137,22,11,19,5
4138,27,16,21,25
4139,3,15,30,17
4140,31,3,5,3
4141,25,5,11,31
4142,25,25,23,31
4143,18,1,17,5
4144,0,0,10,18
4145,30,8,1,16
4146,31,20,15,26
4147,3,10,6,30
4148,19,1,28,24
4149,9,30,17,0
4150,4,8,0,12
4151,27,13,4,22
4152,4,25,21,25
4153,25,28,23,1
4154,20,30,30,10
4155,25,22,28,28
4156,9,18,24,25
4157,5,5,18,22
4158,14,13,8,17
4159,14,19,12,25
4160,16,22,7,16
4161,17,26,27,3
4162,21,27,20,22
4163,28,15,24,10
4164,19,20,0,31
4165,31,19,16,11
4166,28,16,22,14
4167,14,21,20,4
4168,25,24,18,22
4169,7,6,17,0
4170,14,5,16,3
4171,30,29,5,13
4172,2,12,12,10
4173,1,5,2,5
4174,13,30,22,13
4175,8,25,30,1
4176,24,9,0,30
4177,11,26,0,7
4178,5,30,11,15
4179,6,31,11,6
4180,16,15,17,14
4181,3,10,8,28
4182,19,1,4,22
4183,26,2,14,17
4184,22,9,0,3
4185,14,9,1,14
4186,14,2,18,31
4187,8,14,8,19
4188,24,21,24,26
4189,5,3,5,4
4190,19,1,10,22
4191,12,3,2,16
4192,18,28,1,31
4193,25,30,7,12
4194,12,20,1,8
4195,20,10,23,9
4196,8,22,18,5
4197,12,6,16,23
4198,19,16,3,17
4199,7,8,27,1
4200,11,20,6,0
4201,16,25,11,1
4202,6,31,22,16
4203,24,9,4,15
4204,16,3,3,30
4205,18,24,15,28
4206,20,20,29,26
4207,8,0,31,24
4208,26,5,10,19
4209,18,0,28,1
4210,14,19,10,22
4211,18,28,13,9
4212,25,28,18,31
4213,16,27,8,8
4214,6,18,21,4
4215,15,5,2,13
4216,31,22,31,0
4217,26,6,11,19
4218,14,31,16,9
4219,24,15,23,18
4220,5,10,11,6
4221,24,7,14,18
4222,31,22,7,14
4223,24,2,1,9
4224,20,18,23,21
4225,11,10,2,17
4226,3,28,11,28
4227,9,24,11,26
4228,31,3,6,30
4229,17,31,16,13
4230,31,9,31,28
4231,16,22,0,12
4232,20,6,30,28
4233,26,22,11,28
4234,28,1,9,24
4235,13,14,4,12
4236,31,6,14,1
4237,31,27,23,13
4238,12,0,15,4
4239,18,8,8,21
4240,25,0,18,18
4241,16,12,30,31
4242,6,6,20,8
4243,18,7,5,2
4244,26,0,31,17
4245,9,7,11,21
4246,8,14,11,28
4247,18,7,24,6
4248,20,3,11,22
4249,16,25,16,9
4250,16,5,5,21
4251,0,28,24,24
4252,14,8,8,3
4253,8,6,5,11
4254,13,27,15,0
4255,16,13,2,9
4256,14,9,1,6
4257,12,0,17,22
4258,7,7,12,24
4259,24,28,1,18
4260,26,2,26,30
4261,15,9,10,0
4262,15,31,1,26
4263,14,5,2,14
4264,18,15,3,28
4265,18,1,12,2
4266,20,10,2,26
4267,24,9,16,26
4268,20,28,3,1
4269,8,28,5,5
4270,2,13,2,9
4271,20,25,12,14
4272,1,10,8,18
4273,3,9,15,26
4274,6,23,0,11
4275,0,9,11,31
4276,14,14,23,24
4277,6,6,27,3
4278,1,1,23,17
4279,9,28,5,3
4280,18,15,30,0
4281,18,9,6,17
4282,26,28,1,15
4283,17,14,19,19
4284,14,8,2,1
4285,9,30,13,9
4286,12,9,6,16
4287,18,7,15,2
4288,11,0,17,4
4289,11,0,17,4
4290,24,30,30,5
4291,18,6,7,15
4292,26,28,11,11
4293,5,25,27,31
4294,5,25,28,1
4295,9,28,5,3
4296,20,24,18,30
4297,7,1,16,12
4298,24,6,10,28
4299,25,6,1,26
4300,9,9,5,21
4301,21,7,27,2
4302,28,0,5,1
4303,25,18,5,28
4304,18,10,1,26
4305,18,6,5,26
4306,19,0,24,24
4307,17,16,29,6
4308,26,22,8,1
4309,21,2,27,23
4310,24,0,3,1
4311,1,3,3,29
4312,18,19,14,12
4313,14,13,1,23
4314,0,15,11,12
4315,25,15,11,21
4316,0,10,4,18
4317,0,7,6,5
4318,20,28,27,19
4319,15,0,0,19
4320,9,30,10,6
4321,5,10,7,9
4322,20,19,16,31
4323,3,7,17,25
4324,0,14,13,5
4325,14,8,24,17
4326,3,31,5,21
4327,26,9,17,12
4328,20,24,0,1
4329,1,27,10,22
4330,26,10,11,15
4331,11,15,11,4
4332,2,18,9,4
4333,0,22,30,11
4334,31,10,10,30
4335,16,21,22,24
4336,17,31,3,30
4337,16,18,1,1
4338,11,2,10,1
4339,1,13,31,9
4340,24,5,28,19
4341,14,26,31,17
4342,24,30,30,18
4343,18,10,8,21
4344,27,5,7,12
4345,12,6,1,31
4346,2,1,9,31
4347,25,22,5,26
4348,16,1,22,1
4349,27,9,21,29
4350,24,15,31,31
4351,8,0,5,2
4352,12,13,6,8
4353,11,6,1,28
4354,0,26,17,4
4355,27,4,27,0
4356,24,6,14,31
4357,13,9,28,14
4358,31,30,7,31
4359,0,2,0,30
4360,26,22,17,28
4361,11,27,3,4
4362,16,3,11,25
4363,9,6,10,25
4364,5,6,7,19
4365,0,25,23,19
4366,31,22,14,26
4367,5,7,28,25
4368,9,6,7,21
4369,27,16,17,30
4370,4,6,29,31
4371,8,25,27,1
4372,12,19,3,16
4373,4,15,20,9
4374,15,21,10,11
4375,0,2,7,25
4376,20,18,27,24
4377,8,27,8,10
4378,9,2,10,15
4379,20,3,7,19
4380,18,10,26,11
4381,26,4,9,30
4382,4,15,27,14
4383,14,5,13,11
4384,9,28,23,6
4385,25,7,5,9
4386,22,26,24,29
4387,8,24,15,22
4388,31,2,14,12
4389,18,13,6,28
4390,30,4,22,8
4391,21,1,14,19
4392,27,31,17,14
4393,24,1,16,30
4394,31,13,15,25
4395,15,25,1,24
4396,24,0,18,28
4397,31,13,15,9
4398,13,13,10,0
4399,27,1,30,3
4400,5,30,31,28
4401,0,2,3,5
4402,12,11,0,7
4403,9,25,30,17
4404,29,2,9,29
4405,18,27,0,28
4406,0,9,17,16
4407,24,20,15,3
4408,18,28,17,12
4409,8,24,10,19
4410,18,28,7,1
4411,22,0,21,0
4412,13,31,2,9
4413,26,28,4,10
4414,18,28,11,2
4415,16,10,31,1
4416,26,22,7,17
4417,15,18,1,29
4418,3,1,21,25
4419,18,9,7,11
4420,17,19,14,17
4421,14,6,21,26
4422,14,31,19,31
4423,15,6,23,19
4424,3,14,10,26
4425,9,15,23,21
4426,18,25,5,26
4427,13,8,26,18
4428,18,28,14,11
4429,12,27,11,11
4430,31,28,14,10
4431,6,23,3,23
4432,9,2,1,25
4433,13,30,23,14
4434,9,25,18,26
4435,6,6,22,16
4436,17,27,14,13
4437,8,6,0,31
4438,22,9,19,17
4439,2,16,3,17
4440,24,25,12,24
4441,25,3,23,15
4442,3,14,3,9
4443,15,14,4,26
4444,27,28,30,26
4445,20,7,30,31
4446,5,5,28,18
4447,3,30,5,17
4448,31,24,28,14
4449,13,6,8,6
4450,25,2,4,12
4451,1,31,11,14
4452,25,30,7,24
4453,24,28,7,3
4454,3,28,28,30
4455,4,8,26,31
4456,9,15,11,22
4457,8,3,3,23
4458,1,19,8,11
4459,31,31,11,30
4460,2,26,16,4
4461,8,18,18,28
4462,23,4,4,22
4463,22,5,14,1
4464,8,7,24,30
4465,13,3,5,1
4466,4,16,31,9
4467,0,0,10,2
4468,22,9,15,5
4469,11,10,3,23
4470,0,31,10,16
4471,31,14,14,4
4472,3,2,15,28
4473,0,2,24,0
4474,25,15,7,11
4475,0,21,24,16
4476,16,13,16,4
4477,1,16,13,4
4478,12,19,17,18
4479,14,7,6,14
4480,26,22,11,9
4481,7,28,29,9
4482,18,15,17,15
4483,25,9,14,6
4484,1,21,15,26
4485,18,2,14,4
4486,15,26,7,12
4487,20,22,10,15
4488,0,0,10,3
4489,27,24,20,18
4490,12,10,3,29
4491,9,9,26,16
4492,11,24,10,17
4493,9,1,8,2
4494,16,12,24,31
4495,0,15,8,28
4496,2,14,3,3
4497,25,30,16,18
4498,25,13,5,17
4499,12,5,16,26
4500,20,2,23,10
4501,20,10,1,18
4502,31,5,3,23
4503,11,30,11,15
4504,28,23,27,17
4505,18,28,1,18
4506,29,26,22,23
4507,20,15,10,4
4508,13,7,10,22
4509,7,9,0,28
4510,3,7,1,30
4511,20,6,10,11
4512,15,3,22,28
4513,25,21,7,28
4514,18,0,15,28
4515,12,13,1,23
4516,26,25,7,6
4517,25,22,31,26
4518,27,31,15,1
4519,28,19,21,25
4520,12,11,29,0
4521,16,13,28,0
4522,25,13,7,11
4523,20,13,27,3
4524,13,6,28,28
4525,8,31,10,11
4526,31,22,14,0
4527,8,6,30,22
4528,4,6,6,9
4529,11,12,26,19
4530,25,6,18,11
4531,26,2,26,25
4532,31,24,18,5
4533,9,7,13,21
4534,25,3,7,15
4535,11,2,28,2
4536,11,20,10,30
4537,20,26,18,31
4538,9,26,15,25
4539,21,3,24,23
4540,18,6,30,28
4541,14,14,15,30
4542,22,3,1,15
4543,31,13,7,21
4544,25,24,11,18
4545,26,3,0,1
4546,7,20,10,0
4547,1,24,29,10
4548,13,31,22,6
4549,2,0,22,13
4550,21,5,29,25
4551,31,0,28,11
4552,2,15,15,1
4553,15,25,7,28
4554,0,12,26,29
4555,11,2,7,25
4556,0,31,24,1
4557,0,2,16,17
4558,11,16,7,1
4559,19,8,27,6
4560,11,20,18,5
4561,17,19,0,24
4562,24,6,5,4
4563,27,20,5,22
4564,1,15,19,31
4565,18,0,17,31
4566,13,4,10,16
4567,22,20,1,3
4568,31,24,23,28
4569,1,30,19,14
4570,15,26,11,12
4571,0,31,8,14
4572,8,7,14,31
4573,25,7,28,4
4574,31,28,23,25
4575,9,22,8,22
4576,12,19,31,17
4577,24,1,26,26
4578,3,5,21,0
4579,12,8,19,5
4580,16,30,13,11
4581,26,25,24,10
4582,9,6,24,17
4583,24,15,10,15
4584,14,11,28,19
4585,13,22,11,4
4586,1,9,6,24
4587,16,7,4,25
4588,14,15,4,18
4589,0,0,4,31
4590,14,1,12,12
4591,16,16,12,30
4592,20,28,16,31
4593,9,22,16,1
4594,5,5,3,9
4595,14,0,11,3
4596,3,5,17,9
4597,9,25,18,28
4598,26,4,7,21
4599,9,30,18,12
4600,14,27,3,25
4601,3,22,6,22
4602,8,26,5,1
4603,1,18,13,26
4604,11,27,28,1
4605,21,17,29,3
4606,18,9,6,17
4607,7,21,22,14
4608,25,9,1,11
4609,26,7,3,6
4610,9,30,30,11
4611,31,10,24,14
4612,25,15,17,6
4613,11,28,19,16
4614,14,20,19,5
4615,9,21,4,18
4616,12,26,4,22
4617,24,15,28,18
4618,5,2,11,9
4619,20,24,18,0
4620,9,24,8,14
4621,1,9,30,31
4622,18,30,31,1
4623,11,26,8,14
4624,8,25,10,17
4625,28,10,5,6
4626,12,19,1,2
4627,14,6,14,31
4628,8,2,24,31
4629,31,26,30,14
4630,8,25,3,31
4631,29,0,23,19
4632,18,5,28,0
4633,14,8,26,16
4634,15,3,4,31
4635,4,31,20,27
4636,10,29,20,3
4637,18,5,13,18
4638,1,3,14,10
4639,1,3,16,15
4640,2,11,26,5
4641,20,22,3,25
4642,3,15,30,17
4643,25,15,11,21
4644,29,26,25,3
4645,18,28,17,3
4646,28,8,25,22
4647,25,30,30,4
4648,25,31,11,14
4649,1,25,17,6
4650,2,0,4,29
4651,18,19,0,28
4652,9,15,23,26
4653,11,31,11,14
4654,9,30,31,17
4655,31,3,5,22
4656,11,31,1,9
4657,11,2,0,11
4658,12,8,28,5
4659,11,21,18,2
4660,14,3,11,8
4661,7,26,18,12
4662,2,8,20,18
4663,24,31,14,15
4664,1,30,2,14
4665,8,10,27,10
4666,12,11,21,13
4667,24,12,26,25
4668,5,3,5,26
4669,18,25,15,24
4670,21,0,13,19
4671,20,28,31,9
4672,14,26,1,14
4673,30,20,22,23
4674,31,31,11,31
4675,8,18,15,31
4676,24,31,3,28
4677,8,28,27,24
4678,25,3,4,16
4679,0,26,30,18
4680,25,28,31,6
4681,23,15,27,6
4682,11,15,2,17
4683,9,30,31,17
4684,8,26,30,21
4685,27,4,28,4
4686,11,13,5,29
4687,8,18,15,11
4688,26,15,7,25
4689,7,20,22,17
4690,13,16,11,0
4691,19,16,17,29
4692,18,22,15,0
4693,11,2,13,25
4694,22,12,13,8
4695,22,8,16,1
4696,27,27,4,23
4697,0,6,31,3
4698,20,25,0,6
4699,12,26,29,3
4700,31,31,7,29
4701,25,5,15,1
4702,17,14,28,3
4703,11,27,17,29
4704,12,8,2,0
4705,1,19,18,11
4706,18,7,29,21
4707,5,15,11,11
4708,27,22,13,5
4709,0,13,3,18
4710,30,4,22,25
4711,31,21,0,6
4712,9,2,7,25
4713,18,30,14,6
4714,24,21,30,2
4715,1,3,0,15
4716,8,6,27,1
4717,20,14,8,18
4718,6,16,16,6
4719,3,9,29,1
4720,25,22,17,3
4721,3,22,7,14
4722,9,6,15,21
4723,19,4,29,29
4724,12,6,2,6
4725,24,25,18,9
4726,18,30,3,21
4727,18,2,12,4
4728,25,3,31,17
4729,0,27,15,6
4730,15,3,27,10
4731,18,25,30,21
4732,21,31,2,17
4733,9,10,8,1
4734,24,9,1,26
4735,11,10,24,25
4736,25,6,3,9
4737,1,6,1,4
4738,11,9,2,3
4739,13,14,11,6
4740,24,13,17,17
4741,16,15,5,10
4742,31,24,18,11
4743,25,30,7,16
4744,25,6,10,29
4745,13,21,20,24
4746,18,20,11,9
4747,31,27,7,15
4748,11,14,7,22
4749,14,6,11,3
4750,4,29,28,8
4751,2,0,22,6
4752,20,24,28,21
4753,26,30,28,5
4754,27,8,23,4
4755,3,24,29,2
4756,24,6,5,4
4757,11,28,24,4
4758,18,2,23,31
4759,9,14,10,12
4760,24,30,2,0
4761,25,24,10,24
4762,1,18,12,6
4763,13,3,24,12
4764,12,22,3,31
4765,26,22,5,28
4766,9,0,17,15
4767,26,3,12,3
4768,14,19,17,14
4769,16,9,18,10
4770,0,28,0,10
4771,4,11,22,16
4772,22,10,7,16
4773,0,2,0,23
4774,16,5,6,18
4775,8,24,1,25
4776,24,0,3,11
4777,25,5,15,21
4778,15,27,10,9
4779,5,21,18,31
4780,0,10,24,23
4781,8,3,24,30
4782,12,2,12,11
4783,13,15,26,15
4784,9,6,0,17
4785,14,13,25,29
4786,2,8,0,17
4787,11,7,17,5
4788,2,9,29,8
4789,21,1,23,16
4790,11,7,18,17
4791,31,19,16,29
4792,8,6,31,28
4793,9,25,28,9
4794,6,5,29,4
4795,24,5,8,18
4796,1,2,5,26
4797,20,15,11,9
4798,25,15,18,17
4799,18,25,23,30
4800,25,6,14,30
4801,11,26,26,21
4802,24,0,13,0
4803,14,17,8,29
4804,18,15,30,18
4805,31,28,2,6
4806,11,12,6,24
4807,22,2,16,0
4808,16,10,7,6
4809,3,2,15,22
4810,26,3,4,17
4811,31,25,24,26
4812,9,10,23,17
4813,9,30,13,1
4814,2,8,29,17
4815,11,31,18,26
4816,13,15,15,3
4817,2,28,0,1
4818,9,0,0,1
4819,19,28,29,14
4820,25,25,23,21
4821,5,18,13,0
4822,24,8,5,6
4823,15,13,17,19
4824,18,0,13,2
4825,24,15,28,5
4826,9,2,4,29
4827,15,18,1,18
4828,15,3,14,25
4829,13,24,8,12
4830,11,7,2,25
4831,11,31,26,16
4832,0,13,1,30
4833,22,8,1,14
4834,24,25,17,15
4835,11,2,3,17
4836,0,10,8,17
4837,9,2,24,0
4838,18,7,15,21
4839,8,21,15,9
4840,0,2,5,16
4841,25,22,12,28
4842,0,30,17,10
4843,13,22,26,13
4844,5,5,15,26
4845,15,7,4,25
4846,31,5,8,26
4847,0,6,30,6
4848,25,6,30,17
4849,8,27,1,5
4850,26,0,0,10
4851,13,15,2,4
4852,18,19,13,28
4853,9,6,18,21
4854,15,24,13,28
4855,18,2,15,5
4856,28,27,16,25
4857,12,25,28,12
4858,18,22,6,26
4859,23,2,4,28
4860,21,18,11,31
4861,3,6,14,4
4862,21,4,1,2
4863,8,10,10,19
4864,5,25,15,30
4865,14,2,8,12
4866,3,22,31,1
4867,13,5,0,28
4868,8,3,4,18
4869,20,28,23,19
4870,17,27,23,11
4871,18,22,11,15
4872,16,2,29,3
4873,28,12,28,5
4874,11,3,5,6
4875,9,25,18,26
4876,0,30,17,2
4877,3,4,1,15
4878,3,9,21,15
4879,3,7,24,2
4880,20,5,12,17
4881,11,6,4,1
4882,7,13,7,22
4883,0,2,18,26
4884,15,24,10,30
4885,6,11,15,8
4886,18,7,18,15
4887,13,19,15,18
4888,31,19,18,15
4889,17,24,30,18
4890,31,3,4,5
4891,31,21,26,28
4892,12,14,31,6
4893,11,5,4,4
4894,1,24,13,12
4895,4,7,1,9
4896,26,9,31,16
4897,0,10,16,11
4898,15,10,23,11
4899,14,11,5,19
4900,8,28,3,2
4901,4,14,26,6
4902,24,5,26,3
4903,20,24,8,9
4904,7,18,27,26
4905,24,9,24,12
4906,1,0,16,31
4907,21,3,3,24
4908,19,1,21,10
4909,31,28,30,6
4910,25,22,14,4
4911,25,7,15,15
4912,27,28,23,23
4913,9,24,24,10
4914,3,2,29,29
4915,1,3,11,14
4916,24,7,6,26
4917,18,14,10,16
4918,18,25,24,15
4919,25,24,4,26
4920,11,7,19,3
4921,0,31,17,2
4922,20,28,4,0
4923,3,5,23,28
4924,8,24,4,26
4925,3,7,28,10
4926,26,30,15,15
4927,2,8,14,16
4928,15,6,30,12
4929,14,10,18,4
4930,0,2,4,31
4931,18,5,11,3
4932,9,13,5,30
4933,5,3,5,19
4934,9,7,11,28
4935,26,0,11,10
4936,16,25,11,21
4937,14,15,19,3
4938,20,24,11,29
4939,21,16,31,16
4940,5,0,18,19
4941,14,31,17,3
4942,8,14,8,21
4943,1,13,28,22
4944,9,2,4,10
4945,14,19,12,24
4946,14,1,2,17
4947,25,25,17,18
4948,3,26,0,12
4949,3,1,1,28
4950,25,30,23,21
4951,3,10,14,16
4952,3,13,3,2
4953,24,28,1,16
4954,16,1,8,18
4955,29,26,22,22
4956,9,0,12,21
4957,12,14,30,2
4958,21,17,16,29
4959,9,14,31,17
4960,12,21,8,29
4961,25,22,19,18
4962,11,22,10,11
4963,31,5,28,16
4964,31,15,28,16
4965,25,18,31,18
4966,21,10,4,17
4967,0,22,11,12
4968,3,0,12,4
4969,12,3,22,5
4970,5,24,23,31
4971,12,25,4,22
4972,20,10,12,10
4973,21,5,8,5
4974,16,3,5,0
4975,17,9,4,3
4976,13,4,20,17
4977,9,30,18,4
4978,25,21,31,30
4979,14,2,7,14
4980,2,0,17,9
4981,20,9,18,15
4982,24,10,2,10
4983,7,22,17,22
4984,26,18,23,21
4985,16,24,14,30
4986,0,15,14,26
4987,0,11,6,16
4988,27,16,23,9
4989,5,18,18,18
4990,6,26,16,8
4991,20,18,14,11
4992,28,31,4,9
4993,5,9,5,0
4994,9,22,14,15
4995,22,0,4,10
4996,26,28,18,26
4997,9,0,5,26
4998,25,15,0,12
4999,9,28,4,18
5000,15,20,1,15
5001,24,13,5,28
5002,3,5,10,15
5003,8,18,30,19
5004,3,18,21,26
5005,1,28,3,25
5006,18,2,24,1
5007,13,7,31,31
5008,13,3,28,9
5009,7,27,4,1
5010,16,6,5,11
5011,20,9,27,12
5012,31,20,8,9
5013,31,6,7,6
5014,15,19,17,6
5015,7,9,12,5
5016,9,0,17,25
5017,0,14,11,22
5018,5,18,18,17
5019,13,28,3,1
5020,7,5,6,25
5021,5,28,5,26
5022,4,4,3,17
5023,20,24,28,2
5024,15,10,31,18
5025,8,2,14,5
5026,28,5,12,3
5027,22,9,4,17
5028,27,0,28,31
5029,17,18,27,30
5030,5,9,3,19
5031,7,14,3,19
5032,21,3,27,23
5033,10,4,22,8
5034,28,8,13,31
5035,9,28,18,0
5036,31,19,13,24
5037,13,5,28,31
5038,25,19,23,26
5039,4,16,5,17
5040,18,2,0,1
5041,6,16,16,8
5042,20,18,12,31
5043,24,18,17,21
5044,1,9,7,4
5045,14,7,11,23
5046,8,9,7,1
5047,12,11,15,17
5048,19,6,21,9
5049,14,18,21,22
5050,16,5,23,11
5051,25,13,1,1
5052,31,9,1,3
5053,13,5,18,14
5054,22,2,29,17
5055,5,14,12,15
5056,3,15,3,4
5057,0,19,14,12
5058,16,9,14,31
5059,26,3,30,25
5060,25,24,11,1
5061,14,26,26,26
5062,22,31,10,15
5063,23,4,18,30
5064,25,18,31,31
5065,20,24,31,3
5066,11,31,23,3
5067,27,13,27,6
5068,9,28,8,21
5069,0,31,28,26
5070,2,2,12,16
5071,3,22,6,15
5072,9,3,15,22
5073,1,8,6,22
5074,18,6,7,9
5075,17,27,16,25
5076,18,24,3,1
5077,26,5,5,22
5078,11,1,15,1
5079,0,31,11,28
5080,5,24,23,19
5081,4,4,22,6
5082,23,10,8,31
5083,12,26,29,22
5084,11,8,29,14
5085,25,3,5,3
5086,23,8,5,0
5087,20,7,7,14
5088,9,8,15,14
5089,18,15,31,26
5090,4,10,12,3
5091,0,13,11,23
5092,0,0,7,19
5093,14,2,14,16
5094,17,31,17,19
5095,0,15,31,9
5096,22,0,13,0
5097,9,2,31,22
5098,16,2,5,10
5099,16,9,18,4
5100,3,2,11,28
5101,8,25,10,14
5102,11,14,17,2
5103,18,28,23,15
5104,18,28,11,21
5105,3,6,29,21
5106,7,0,18,30
5107,22,0,14,15
5108,18,10,7,22
5109,29,6,27,18
5110,16,2,10,23
5111,27,18,27,2
5112,25,25,5,25
5113,7,1,30,31
5114,12,29,16,14
5115,1,5,7,0
5116,19,4,27,25
5117,14,22,25,11
5118,1,14,18,28
5119,13,24,13,29
5120,26,4,3,0
5121,18,22,23,4
5122,18,19,15,4
5123,31,6,18,12
5124,21,24,20,25
5125,9,1,15,6
5126,22,31,24,10
5127,1,19,4,18
5128,7,20,7,1
5129,24,21,2,9
5130,22,13,7,0
5131,20,9,10,6
5132,11,18,8,1
5133,14,12,11,4
5134,15,10,27,25
5135,28,23,4,9
5136,22,10,10,15
5137,17,0,28,17
5138,25,0,11,10
5139,18,5,7,9
5140,5,9,11,4
5141,31,25,0,2
5142,20,6,12,19
5143,8,2,24,6
5144,9,22,7,3
5145,23,6,18,4
5146,25,7,5,6
5147,12,24,21,31
5148,16,13,23,0
5149,20,24,23,6
5150,8,5,14,24
5151,9,9,11,12
5152,3,0,30,2
5153,26,28,17,6
5154,25,28,1,31
5155,12,19,7,10
5156,11,12,8,16
5157,5,5,13,18
5158,2,1,1,3
5159,2,19,13,31
5160,23,4,13,3
5161,19,15,27,28
5162,19,4,17,25
5163,0,28,10,14
5164,18,28,11,25
5165,20,14,8,21
5166,24,25,14,6
5167,13,10,18,30
5168,7,1,22,5
